id,name,followers_total,popularity,external_urls_spotify
48nwxUvPJZkm8uPa7xMzmj,"Bobby ""Blue"" Bland",146285,50,https://open.spotify.com/artist/48nwxUvPJZkm8uPa7xMzmj
4ylR3zwA0zaapAu94fktwa,Macy Gray,648229,59,https://open.spotify.com/artist/4ylR3zwA0zaapAu94fktwa
6Z4JcgqrqgysyHIPRtDIHo,Baby Rose,67455,44,https://open.spotify.com/artist/6Z4JcgqrqgysyHIPRtDIHo
4vZBqD3QXrKiE3mZ6zHr22,duendita,38288,35,https://open.spotify.com/artist/4vZBqD3QXrKiE3mZ6zHr22
3dkbV4qihUeMsqN4vBGg93,Al Green,1904375,66,https://open.spotify.com/artist/3dkbV4qihUeMsqN4vBGg93
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,15150720,83,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh
2joIhhX3Feq47H4QXVDOr3,RINI,751555,58,https://open.spotify.com/artist/2joIhhX3Feq47H4QXVDOr3
6t2Rja6dihuxH6Mrgyynp6,LIZ,123245,42,https://open.spotify.com/artist/6t2Rja6dihuxH6Mrgyynp6
5a2w2tgpLwv26BYJf2qYwu,SOPHIE,451117,49,https://open.spotify.com/artist/5a2w2tgpLwv26BYJf2qYwu
4oJsWKOJCNMfUbIpR2jk8Z,Tora-i,33943,36,https://open.spotify.com/artist/4oJsWKOJCNMfUbIpR2jk8Z
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,2761049,69,https://open.spotify.com/artist/7G1GBhoKtEPnP86X2PvEYO
3Z9b1MnVKbJw8LpgQclsls,Sir Babygirl,15664,28,https://open.spotify.com/artist/3Z9b1MnVKbJw8LpgQclsls
3lDpdwM8KILepMHqBWUhIA,The Struts,369933,58,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,11917044,77,https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y
4RSyJzf7ef6Iu2rnLdabNq,Willy William,235096,64,https://open.spotify.com/artist/4RSyJzf7ef6Iu2rnLdabNq
2FMOHE79X98yptp4RpPrt7,PJ Morton,254950,55,https://open.spotify.com/artist/2FMOHE79X98yptp4RpPrt7
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,1901330,60,https://open.spotify.com/artist/35GL8Cu2GKTcHzKGi75xl5
0nnBZ8FXWjG9wZgM2cpfeb,Leon Thomas,117029,54,https://open.spotify.com/artist/0nnBZ8FXWjG9wZgM2cpfeb
0owrNlxvcLL8KI0U5sYBUb,Louis York,9402,30,https://open.spotify.com/artist/0owrNlxvcLL8KI0U5sYBUb
2kxP07DLgs4xlWz8YHlvfh,NIKI,3488118,76,https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,11596080,78,https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX
2M3vnW1p5w4uPRkLYTbvdB,Rusted Root,204511,56,https://open.spotify.com/artist/2M3vnW1p5w4uPRkLYTbvdB
5WRElKaZsn1tGnrgmJVAeO,Cam,278739,51,https://open.spotify.com/artist/5WRElKaZsn1tGnrgmJVAeO
0u2FHSq3ln94y5Q57xazwf,Keith Urban,5150759,68,https://open.spotify.com/artist/0u2FHSq3ln94y5Q57xazwf
0ojcq9LJQWMawQdFDw3M0L,Nico Segal,192438,43,https://open.spotify.com/artist/0ojcq9LJQWMawQdFDw3M0L
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,5495433,74,https://open.spotify.com/artist/5rSXSAkZ67PYJSvpUpkOr7
4STHEaNw4mPZ2tzheohgXB,Paul McCartney,4655639,73,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB
2feDdbD5araYcm6JhFHHw7,Labrinth,3144931,77,https://open.spotify.com/artist/2feDdbD5araYcm6JhFHHw7
7dGJo4pcD2V6oG8kP0tJRR,Eminem,80949501,90,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR
6ly2Z6h9dOerORbK1l2N8D,Coucheron,9584,41,https://open.spotify.com/artist/6ly2Z6h9dOerORbK1l2N8D
3ijd7T9kkzgvfx1az6Z3wj,Yungen,310784,44,https://open.spotify.com/artist/3ijd7T9kkzgvfx1az6Z3wj
60W5voThnCKW5p1iH3KjQZ,Keida,11632,20,https://open.spotify.com/artist/60W5voThnCKW5p1iH3KjQZ
1OFOShsIbhy1l5x73yuVyB,Shenseea,653914,62,https://open.spotify.com/artist/1OFOShsIbhy1l5x73yuVyB
4qBgvVog0wzW75IQ48mU7v,KYLE,1053911,61,https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v
6vXTefBL93Dj5IqAWq6OTv,French Montana,5259928,73,https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv
0Hph7A15zcpBtLVMdQqJpw,IQ,38,0,https://open.spotify.com/artist/0Hph7A15zcpBtLVMdQqJpw
6BaMQ00pgw8OFbRa2VY8YN,Shaylissa Zhane,6,0,https://open.spotify.com/artist/6BaMQ00pgw8OFbRa2VY8YN
1CgbNAF3Stnz1Tpipu3xdO,Elujay,92205,42,https://open.spotify.com/artist/1CgbNAF3Stnz1Tpipu3xdO
2TLYSzGyVYkxAgYSCqUnQj,Jay Prince,142811,46,https://open.spotify.com/artist/2TLYSzGyVYkxAgYSCqUnQj
30AzZL0valZQ62OIQiFWvk,Beverley Knight,91572,42,https://open.spotify.com/artist/30AzZL0valZQ62OIQiFWvk
